comment,label
Everyone got good scores in the comments Iâ€™m nervous I got a 23 last time :(,0
1:05 that sound effect scared the shit out of me.,0
"Hi there, just asked for the free practice pack. The speaking is carrying a virus, can't download it. What a pity....",0
"The problem with me is my brain stops working when Iâ€™m asked, ask me when Iâ€™m at lunch what do I think about schools uniforms and Iâ€™ll never stop talking but when a toefl question me Iâ€™m gonna be a two year old kid",0
"This is the first time I'm seeing someone coding in Java, don't know Java but man, Java is complicating everything.",0
first.next where from the next because it is given me error,0
this is just a long advertisement. not even close to data structures and algorithms. big spam. use less.,0
I think this tutorial is over produced. But good info.,0
Tried Array numbers = new Array(length:3); doesn't work... i am getting the error create a local var,0
To bad is java not C# :( or Ts,0
Much worried that there are only few videos on JAVA .,0
"the real shit in my school is they teaching so many language. in my 1st sem they teach c++ basics in 2nd sem they teach data structure of java and simple python like atm machine , calculator ,and pygame",0
"ðŸ˜ why it's not in C, CPP or Python. I am so frustrated because this the best DS course in the YouTube but it Java. I am so angry on you sir. Pls do something. Edit: And this is the only freaking reason I'm not able to buy this whole course. Pls help",0
"ðŸ˜ why it's not in C, CPP or Python. I am so frustrated because this the best DS course in the YouTube but it Java. I am so angry on you sir. Pls do something.",0
"Well, that moment when you ask your parents for Christmas, a SUBSCRIPTION to watch Mosh courses. As soon as I saw you had a video about this topic. Instantly bought a subscription to your courses and told my parents it would be my christmas gift. :D Thanks this would be much appreciated since I am having troubles with how my teacher explain this at the university. Lots of variables with a,b,c,s,kmnnakfwofkvms and no real examples.",0
Front end development hell hard ðŸ˜”,0
that middle finger typing in the intro really confused me,0
Fuck React! Vue is the king.,0
"I'm doing my Bachelor of business information technology project for my final year and I'm using this exact languages, html, css and java script and SQL (Developing a housing system).My professor is tough ðŸ˜ª",0
"maybe I`m living in higly compete coutry but real requirements for Junior is not the same like in video. first of all Junior must be able to solve programming problems on JS, he (she) must has knowladge in algorytms and technologies like Bootstrap 4, WebPack, Jade\Pug, Gulp will be a plus. So, the video really weak.",0
To be honest to get job in web development u need to learn many languages perfectly and thats not easy for everyone,0
Web development:- website development is very hard Mosh:- are kidding me .....,0
Girls can't code lol,0
Warning : this video isn't for beginners .,0
I write in emacs the second problem (with random numbers) but when i run it in the ubuntu terminal it shows nothing,0
she's good at programming not at teaching,0
I can't get the tiktaktoe right no matter what I do ;-;,0
The TicTacToe Is hard. I'll keep trying.,0
was really hyped to watch the video saw the dab:returned back to the youtube homepage,0
Am not getting the output to rock paper scissor,0
So sadness if you say that binary code is machine languages. Binary code is just a symbol.,0
"For guess a number, user edition, I am getting a syntax error in the high = guess - 1 and low = guess + 1.I am getting 2 other problems despite copying the code completely ditto.",0
"Sorry!!! My issue is with Guess the Number (not getting 2nd part to run, as it only runs first part)",0
"The second part ""computer guess"", doesn't run. I even copied it from github. Keeps running DEF guess(x) only, I'm using Pycharm. Any thoughts would greatly be appreciated.",0
nice but confusing,0
Your codes are daamnn complicated,0
"I called 'player.py', 'tic-tac-toe.py' and then I rename 'tic_tac_toe.py'. But i still have the same problem of 'unresolved reference'.",0
In tic-tac-toe I created 2 different python file and I wrote the same things like u but I got this error message: x_player = HumanPlayer('X') NameError: name 'HumanPlayer' is not defined,0
Oh my god... a forget a 'n' in 'randint'. How a silly error could give so much headache? kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk ... But my code isn't functioning yet.,0
I'm guessing beginners who have had months of practice?? You go way to fast.,0
@kylie ying You single? hahah. Wicked tutorial.,0
"I think any true beginner would be lost by the time they reach Tic-Tac-Toe. The problems are fairly simple, but the solutions provided seem much more advanced than a beginner level. For any beginner watching, the pace is extremely fast and hard to follow if they are hoping to learn anything. Theres many likes on this video, so perhaps this is not an overly popular opinion, but it seems to me this is more like ""Advanced (or moderate) solutions to Beginner problems"". Kylie is clearly very knowledgeable , but this is certainly not a 2nd step following Mike Danes course in the path to learning Python https://www.youtube.com/watch?v=rfscVS0vtbw&ab_channel=freeCodeCamp.org",0
got completely lost at tic tac toe,0
The Tic Tac Game is definitely hard to code. Not really for beginners.,0
"That Hangman game was too hard for me to actually win, sadly :D",0
"I really dislike the fact that you stopped live-coding your projects after the fourth project, but still a good presentation",0
"I appreciate the video but it doesn't need 3 hours to go through this, you could have just shared your code. To make it truly presentation worthy, consider making animations and videos. Teaching others isn't just about talking about what you know in my opinion. See 3blue1Brown as the perfect example.",0
Noise,0
i aint got no mac,0
Got lost in TicTacToe,0
I was thinking about study python....but after you re coding...suicide is betterðŸ˜«ðŸ˜«,0
So you think this is for beginner ?,0
damn that tic tac toe is hard man!,0
if this is for beginners then i'm in trouble... lol... i thought this was going to be way easier than VBA...,0
Getting an error that TicTacToe is not defined.,0
"Im doing CS in school, python looks fun but when trying myself i couldnt do anything but understand almost everything when wathing. Also python felt very complicated downloading, i think im gonna unistall it and it will trash my computer down with left over files everywere.",0
Dab was to hard. Had to take a break,0
i have a confusion,0
I cringed soo hard in the intro ;(,0
"As much as I want to like this video, I just can't follow. I must be below beginner level. I'm at the Tic Tac Toe project and I'm completely lost. I don't understand what you're typing or why lol I'll come back later I guess.",0
